[2026-07-03T10:10:15.842Z] GET https://openreview.net/forum?id=ikrQWGgxYg → 307 (266ms, ?B)
[2026-07-03T10:13:33.614Z] GET https://www.bing.com/fd/ls/l?IG=86FE16E7318B43A3A0C69753542E7DEF&Type=Event.CPT&DATA={%22pp%22:{%22S%22:%22L%22,%22FC%22:120,%22BC%22:120,%22SE%22:-1,%22TC%22:-1,%22H%22:193,%22BP%22:195,%22CT%22:195,%22IL%22:1},%22ad%22:[-1,-1,1280,720,1280,720,0],%22net%22:%22undefined%22}&P=SERP&DA=PUSE01&dl=5 → 200 (106ms, ?B)
[2026-07-03T10:13:33.617Z] GET https://r.bing.com/rs/6r/gm/jnc,nj/tlifxqsNyCzxIJnRwtQKuZToQQw.js?or=w → 200 (24ms, 1B)
[2026-07-03T10:13:33.618Z] GET https://r.bing.com/rp/nlZh6bVx1oeyNpoy8k6Auevo0Po.br.js → 200 (5ms, 2529B)
[2026-07-03T10:13:33.618Z] GET https://r.bing.com/rp/Tzi0lFhZU13XYuDY050dWBV6DfQ.br.js → 200 (5ms, 1760B)
[2026-07-03T10:13:33.618Z] GET https://r.bing.com/rp/IeR-599UBJuseT658p8awKkSjaw.br.js → 200 (5ms, 657B)
[2026-07-03T10:13:33.618Z] GET https://r.bing.com/rp/-V5wTZcrW0CU8Mo8ihfH5VDKems.br.js → 200 (6ms, 88B)
[2026-07-03T10:13:33.618Z] GET https://r.bing.com/rp/xcSIsTDS1yhrulkVnoR1WFVhdrI.br.js → 200 (6ms, 546B)
[2026-07-03T10:13:33.618Z] GET https://r.bing.com/rp/cfKt7bw67nxWZkkgOIRReDE3rQI.br.js → 200 (14ms, 560B)
[2026-07-03T10:13:33.618Z] GET https://r.bing.com/rp/yt5G3936XbeOUUYvhktH-Zp37Ac.br.js → 200 (7ms, 75B)
[2026-07-03T10:13:33.619Z] GET https://r.bing.com/rp/ikHX-hlyfHuZmHc50q1pcAAQP5E.br.js → 200 (7ms, 419B)
[2026-07-03T10:13:33.619Z] GET https://r.bing.com/rp/En6blPJcqovigCz6Ix1FLnXHt24.br.js → 200 (8ms, 1386B)
[2026-07-03T10:13:33.619Z] GET https://r.bing.com/rp/0Tfs80oEbRYDgF7ylLj21W9MXHU.br.js → 200 (8ms, 555B)
[2026-07-03T10:13:33.619Z] GET https://r.bing.com/rp/6ItHrawviJelOWfRP6yFAUnJe90.br.js → 200 (9ms, 1078B)
[2026-07-03T10:13:33.619Z] GET https://r.bing.com/rp/hGh1QYxKkgoInRpYEnS7wIT1nyc.br.js → 200 (9ms, 848B)
[2026-07-03T10:13:33.620Z] GET https://r.bing.com/rp/6wBFuewIOH06q9w4Bw8z-SKiip4.br.js → 200 (8ms, 974B)
[2026-07-03T10:13:33.620Z] GET https://r.bing.com/rs/6r/gm/jnc,nj/tlifxqsNyCzxIJnRwtQKuZToQQw.js?or=w → 200 (3ms, 1B)
[2026-07-03T10:13:33.620Z] GET https://r.bing.com/rp/fYa4G4wbz4PjD3tZaW3pycMuo2c.br.js → 200 (8ms, 905B)
[2026-07-03T10:13:33.620Z] GET https://r.bing.com/rb/4Q/jnc,nj/cKzGnam6-Fytml03VT3ixBZ9tTs.js?bu=A4E0hDSHNA&or=w → 200 (9ms, 2532B)
[2026-07-03T10:13:33.620Z] GET https://r.bing.com/rp/qwce00QJxdHzNxXh5H1mBc8QgBU.br.js → 200 (9ms, 280B)
[2026-07-03T10:13:33.620Z] GET https://r.bing.com/rp/rJAhQDJ7mcmc690pfjItaDhmv18.br.js → 200 (9ms, 2864B)
[2026-07-03T10:13:33.620Z] GET https://r.bing.com/rp/Y-IofXCiouangPfEhpp6Z_AOYcM.br.js → 200 (9ms, 446B)
[2026-07-03T10:13:33.620Z] GET https://r.bing.com/rp/B41j9eGM1DLNjQd-XrgY_sctGDk.br.js → 200 (10ms, 274B)
[2026-07-03T10:13:33.620Z] GET https://r.bing.com/rp/zdmMHs-W9gAv2E4tepjW7Dca8hc.br.js → 200 (100ms, 5562B)
[2026-07-03T10:13:33.620Z] GET https://r.bing.com/rp/6Mux04pho-6mbc6AOKSXzKvF50Y.br.js → 200 (10ms, 3500B)
[2026-07-03T10:13:33.620Z] GET https://r.bing.com/rp/fbUO_wJHQryIAGyuPlK72zEaZR8.br.js → 200 (11ms, 871B)
[2026-07-03T10:13:33.620Z] GET https://r.bing.com/rp/5I0Cuul36Grrwnqn9LpjC23cpQ8.br.js → 200 (11ms, 1812B)
[2026-07-03T10:13:33.621Z] GET https://r.bing.com/rp/oU3D75fwOKYAqRTtv6cscmsEla8.br.js → 200 (10ms, 1475B)
[2026-07-03T10:13:33.621Z] GET https://r.bing.com/rp/zjz65wEi2EUfRvlC6mVhOIE4PSM.br.js → 200 (11ms, 4893B)
[2026-07-03T10:13:33.621Z] GET https://r.bing.com/rp/88F_WFp57AEhbuX2xUzJp0yKLEM.br.js → 200 (11ms, 6409B)
[2026-07-03T10:13:33.621Z] GET https://r.bing.com/rp/KUj639dFcatHE77xtiTb-KSEsSA.br.js → 200 (11ms, 13251B)
[2026-07-03T10:13:33.621Z] GET https://r.bing.com/rp/b1xhc3Vl3_FhS-lf4VS_IJJoJF8.br.js → 200 (11ms, 15153B)
[2026-07-03T10:13:33.621Z] GET https://r.bing.com/rp/-I2DTkI5EAFo9xOqzB5Olfa9kuE.br.js → 200 (11ms, 1289B)
[2026-07-03T10:13:33.621Z] GET https://r.bing.com/rp/ngUTcJtv7sjHF74PweBPO8yGyxQ.br.js → 200 (12ms, 8079B)
[2026-07-03T10:13:33.621Z] GET https://r.bing.com/rp/6ZpK9fh9cD0LYcXzkYpUR9MV_-g.br.js → 200 (12ms, 438B)
[2026-07-03T10:13:33.621Z] GET https://r.bing.com/rp/KLrSbzDKMog0mCiPcB9iwoEvlE4.br.js → 200 (12ms, 7180B)
[2026-07-03T10:13:33.621Z] GET https://r.bing.com/rp/ClBkzRTD0QLpIATX2q7eWktfr_k.br.js → 200 (12ms, 2138B)
[2026-07-03T10:13:33.621Z] GET https://r.bing.com/rp/uceaWoHkRefVM5EK1cFT2TcyRm0.br.js → 200 (12ms, 912B)
[2026-07-03T10:13:33.621Z] GET https://r.bing.com/rp/AaMNMcbonPOvZZOl4Lx8-gy2CLQ.br.js → 200 (12ms, 484B)
[2026-07-03T10:13:33.621Z] GET https://r.bing.com/rp/dILjFnlu3tFtlz3D1HusK2wu9g8.br.js → 200 (12ms, 923B)
[2026-07-03T10:13:33.621Z] GET https://r.bing.com/rp/CnuSs8RGmjTsMT91VsxGzD6pvXs.br.js → 200 (13ms, 975B)
[2026-07-03T10:13:33.621Z] GET https://r.bing.com/rp/fRSNKQanUHk53F1a1Bi8UA71Qt4.br.js → 200 (13ms, 289B)
[2026-07-03T10:13:33.621Z] GET https://r.bing.com/rp/DR3HSCOIEFQKTsP_w1z3exhqKIw.br.js → 200 (13ms, 833B)
[2026-07-03T10:13:33.622Z] GET https://r.bing.com/rp/cfKt7bw67nxWZkkgOIRReDE3rQI.br.js → 200 (2ms, 560B)
[2026-07-03T10:13:33.622Z] GET https://r.bing.com/rp/xcXoIIPNYmJF-EYrsQBDlqHo36g.br.js → 200 (12ms, 903B)
[2026-07-03T10:13:33.622Z] GET https://r.bing.com/rp/ERxD1rq0Xd7Fewx2Ys6cWhWRMmk.br.js → 200 (12ms, 425B)
[2026-07-03T10:13:33.622Z] GET https://r.bing.com/rp/sJ3s4CcWssN1-yBhgYXI5ztX9tU.br.js → 200 (12ms, 1357B)
[2026-07-03T10:13:33.622Z] GET https://r.bing.com/rp/Ytxs5tpnCZO__xIrhWwJA-yGHZM.br.js → 200 (12ms, 2704B)
[2026-07-03T10:13:33.622Z] GET https://r.bing.com/rs/6r/lx/nj/x-x_v9X2pwR9AlcQef28REZvCsY.js?or=w → 200 (12ms, 597B)
[2026-07-03T10:13:33.622Z] GET https://r.bing.com/rp/lLk8XmbdNzzlnPRzVzDhaF9yjqw.br.js → 200 (13ms, 824B)
[2026-07-03T10:13:33.622Z] GET https://r.bing.com/rp/Ass0FROa2e9YKJimHNSYJXacvKI.br.js → 200 (13ms, 438B)
[2026-07-03T10:13:33.622Z] GET https://r.bing.com/rp/uYfKaCEKoUJO8QF1Vlmton1QU_Y.br.js → 200 (13ms, 5505B)
[2026-07-03T10:13:33.622Z] GET https://r.bing.com/rp/lkM7-j-6lj2mHueJugMSD2pY8kM.br.js → 200 (13ms, 401B)
[2026-07-03T10:13:33.622Z] GET https://r.bing.com/rp/Gyuq2bqitqDJM0BeAkbKXGlQXNw.br.js → 200 (13ms, 1274B)
[2026-07-03T10:13:33.622Z] GET https://r.bing.com/rp/n21aGRCN5EKHB3qObygw029dyNU.br.js → 200 (16ms, 1589B)
[2026-07-03T10:13:33.622Z] GET https://r.bing.com/rp/hSC2A2u1nPLBLKtx9YeXrNrijSw.br.js → 200 (16ms, 703B)
[2026-07-03T10:13:33.622Z] GET https://r.bing.com/rp/psgXZvzYJMEW2ydikIk493Va1d4.br.js → 200 (17ms, 1060B)
[2026-07-03T10:13:33.622Z] GET https://r.bing.com/rs/6r/wg/nj/nt6a1ZR520utsLoZmSYgwxdOPgI.js?or=w → 200 (17ms, 606B)
[2026-07-03T10:13:33.622Z] GET https://r.bing.com/rp/5L3iD467J3iJWEPwIjxlK0MMDpY.br.js → 200 (17ms, 1725B)
[2026-07-03T10:13:33.622Z] GET https://r.bing.com/rp/9Z2GyyGvsKSVNrmOMrTfcv8z_yQ.br.js → 200 (17ms, 34738B)
[2026-07-03T10:13:33.622Z] GET https://r.bing.com/rp/K_V1CARn2Q2lTs5njJKUvUkHyi4.br.js → 200 (17ms, 242B)
[2026-07-03T10:13:33.622Z] GET https://r.bing.com/rp/3eHIthF6R2e1ZRdN3zxkF_nk-6w.br.js → 200 (17ms, 2663B)
[2026-07-03T10:13:33.622Z] GET https://r.bing.com/rp/GSNeCa5XvtoP6jz0k5V172vRaQ8.br.js → 200 (17ms, 229B)
[2026-07-03T10:13:33.623Z] GET https://r.bing.com/rs/6r/gm/jnc,nj/tlifxqsNyCzxIJnRwtQKuZToQQw.js?or=w → 200 (5ms, 1B)
[2026-07-03T10:13:33.641Z] GET https://r.bing.com/rp/nlZh6bVx1oeyNpoy8k6Auevo0Po.br.js → 200 (1ms, 2529B)
[2026-07-03T10:13:33.642Z] GET https://r.bing.com/rp/Tzi0lFhZU13XYuDY050dWBV6DfQ.br.js → 200 (?ms, 1760B)
[2026-07-03T10:13:33.643Z] GET https://r.bing.com/rp/IeR-599UBJuseT658p8awKkSjaw.br.js → 200 (?ms, 657B)
[2026-07-03T10:13:33.643Z] GET https://r.bing.com/rp/-V5wTZcrW0CU8Mo8ihfH5VDKems.br.js → 200 (?ms, 88B)
[2026-07-03T10:13:33.644Z] GET https://r.bing.com/rp/xcSIsTDS1yhrulkVnoR1WFVhdrI.br.js → 200 (?ms, 546B)
[2026-07-03T10:13:33.644Z] GET https://r.bing.com/rp/cfKt7bw67nxWZkkgOIRReDE3rQI.br.js → 200 (?ms, 560B)
[2026-07-03T10:13:33.644Z] GET https://r.bing.com/rp/yt5G3936XbeOUUYvhktH-Zp37Ac.br.js → 200 (?ms, 75B)
[2026-07-03T10:13:33.644Z] GET https://r.bing.com/rp/ikHX-hlyfHuZmHc50q1pcAAQP5E.br.js → 200 (?ms, 419B)
[2026-07-03T10:13:33.645Z] GET https://r.bing.com/rp/En6blPJcqovigCz6Ix1FLnXHt24.br.js → 200 (?ms, 1386B)
[2026-07-03T10:13:33.645Z] GET https://r.bing.com/rp/0Tfs80oEbRYDgF7ylLj21W9MXHU.br.js → 200 (?ms, 555B)
[2026-07-03T10:13:33.645Z] GET https://r.bing.com/rp/6ItHrawviJelOWfRP6yFAUnJe90.br.js → 200 (1ms, 1078B)
[2026-07-03T10:13:33.646Z] GET https://r.bing.com/rp/hGh1QYxKkgoInRpYEnS7wIT1nyc.br.js → 200 (?ms, 848B)
[2026-07-03T10:13:33.646Z] GET https://r.bing.com/rp/6wBFuewIOH06q9w4Bw8z-SKiip4.br.js → 200 (?ms, 974B)
[2026-07-03T10:13:33.646Z] GET https://www.bing.com/rewardsapp/widgetassets/prod/medallion/1.9.11/js/widget.js?t=260703 → 200 (?ms, 269789B)
[2026-07-03T10:13:33.646Z] GET https://r.bing.com/rp/fYa4G4wbz4PjD3tZaW3pycMuo2c.br.js → 200 (1ms, 905B)
[2026-07-03T10:13:33.648Z] GET https://r.bing.com/rb/4Q/jnc,nj/cKzGnam6-Fytml03VT3ixBZ9tTs.js?bu=A4E0hDSHNA&or=w → 200 (?ms, 2532B)
[2026-07-03T10:13:33.648Z] GET https://r.bing.com/rp/qwce00QJxdHzNxXh5H1mBc8QgBU.br.js → 200 (4ms, 280B)
[2026-07-03T10:13:33.652Z] GET https://r.bing.com/rp/rJAhQDJ7mcmc690pfjItaDhmv18.br.js → 200 (?ms, 2864B)
[2026-07-03T10:13:33.652Z] GET https://r.bing.com/rp/Y-IofXCiouangPfEhpp6Z_AOYcM.br.js → 200 (?ms, 446B)
[2026-07-03T10:13:33.652Z] GET https://r.bing.com/rp/B41j9eGM1DLNjQd-XrgY_sctGDk.br.js → 200 (?ms, 274B)
[2026-07-03T10:13:33.720Z] GET https://r.bing.com/rp/zdmMHs-W9gAv2E4tepjW7Dca8hc.br.js → 200 (1ms, 5562B)
[2026-07-03T10:13:33.723Z] POST https://www.bing.com/web/chlrate?status=i&partner=7&ajaxreq=1 → pending (?ms, ?B)
[2026-07-03T10:13:33.724Z] GET https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/turnstile/f/av0/rch/rdn8i/0x4AAAAAABgNScUsbCFCjwIZ/light/fbE/new/normal?lang=ko → 200 (20ms, 261364B)
[2026-07-03T10:13:33.724Z] GET https://r.bing.com/rp/6Mux04pho-6mbc6AOKSXzKvF50Y.br.js → 200 (?ms, 3500B)
[2026-07-03T10:13:33.725Z] GET https://r.bing.com/rp/fbUO_wJHQryIAGyuPlK72zEaZR8.br.js → 200 (?ms, 871B)
[2026-07-03T10:13:33.726Z] GET https://r.bing.com/rp/5I0Cuul36Grrwnqn9LpjC23cpQ8.br.js → 200 (1ms, 1812B)
[2026-07-03T10:13:33.727Z] GET https://r.bing.com/rp/oU3D75fwOKYAqRTtv6cscmsEla8.br.js → 200 (?ms, 1475B)
[2026-07-03T10:13:33.727Z] GET https://r.bing.com/rp/zjz65wEi2EUfRvlC6mVhOIE4PSM.br.js → 200 (1ms, 4893B)
[2026-07-03T10:13:33.729Z] POST https://www.bing.com/bd/issuertoken/verify?IID=PoW&SFX=1&IG=86FE16E7318B43A3A0C69753542E7DEF → 200 (36ms, 49B)
[2026-07-03T10:13:33.729Z] GET https://r.bing.com/rp/88F_WFp57AEhbuX2xUzJp0yKLEM.br.js → 200 (?ms, 6409B)
[2026-07-03T10:13:33.731Z] GET https://r.bing.com/rp/KUj639dFcatHE77xtiTb-KSEsSA.br.js → 200 (?ms, 13251B)
[2026-07-03T10:13:33.731Z] GET https://r.bing.com/rp/b1xhc3Vl3_FhS-lf4VS_IJJoJF8.br.js → 200 (1ms, 15153B)
[2026-07-03T10:13:33.732Z] GET https://r.bing.com/rp/-I2DTkI5EAFo9xOqzB5Olfa9kuE.br.js → 200 (?ms, 1289B)
[2026-07-03T10:13:33.734Z] GET https://r.bing.com/rp/ngUTcJtv7sjHF74PweBPO8yGyxQ.br.js → 200 (1ms, 8079B)
[2026-07-03T10:13:33.735Z] GET https://r.bing.com/rp/6ZpK9fh9cD0LYcXzkYpUR9MV_-g.br.js → 200 (?ms, 438B)
[2026-07-03T10:13:33.736Z] GET https://r.bing.com/rp/KLrSbzDKMog0mCiPcB9iwoEvlE4.br.js → 200 (?ms, 7180B)
[2026-07-03T10:13:33.736Z] GET https://r.bing.com/rp/ClBkzRTD0QLpIATX2q7eWktfr_k.br.js → 200 (?ms, 2138B)
[2026-07-03T10:13:33.736Z] GET https://r.bing.com/rp/uceaWoHkRefVM5EK1cFT2TcyRm0.br.js → 200 (1ms, 912B)
[2026-07-03T10:13:33.737Z] GET https://r.bing.com/rp/AaMNMcbonPOvZZOl4Lx8-gy2CLQ.br.js → 200 (?ms, 484B)
[2026-07-03T10:13:33.737Z] GET https://r.bing.com/rp/dILjFnlu3tFtlz3D1HusK2wu9g8.br.js → 200 (?ms, 923B)
[2026-07-03T10:13:33.738Z] GET https://r.bing.com/rp/CnuSs8RGmjTsMT91VsxGzD6pvXs.br.js → 200 (?ms, 975B)
[2026-07-03T10:13:33.738Z] GET https://r.bing.com/rp/fRSNKQanUHk53F1a1Bi8UA71Qt4.br.js → 200 (1ms, 289B)
[2026-07-03T10:13:33.739Z] GET https://r.bing.com/rp/DR3HSCOIEFQKTsP_w1z3exhqKIw.br.js → 200 (?ms, 833B)
[2026-07-03T10:13:33.739Z] GET https://r.bing.com/rp/xcXoIIPNYmJF-EYrsQBDlqHo36g.br.js → 200 (?ms, 903B)
[2026-07-03T10:13:33.739Z] GET https://r.bing.com/rp/ERxD1rq0Xd7Fewx2Ys6cWhWRMmk.br.js → 200 (?ms, 425B)
[2026-07-03T10:13:33.740Z] GET https://r.bing.com/rp/sJ3s4CcWssN1-yBhgYXI5ztX9tU.br.js → 200 (?ms, 1357B)
[2026-07-03T10:13:33.740Z] GET https://r.bing.com/rp/Ytxs5tpnCZO__xIrhWwJA-yGHZM.br.js → 200 (2ms, 2704B)
[2026-07-03T10:13:33.743Z] GET https://r.bing.com/rs/6r/lx/nj/x-x_v9X2pwR9AlcQef28REZvCsY.js?or=w → 200 (?ms, 597B)
[2026-07-03T10:13:33.743Z] GET https://r.bing.com/rp/lLk8XmbdNzzlnPRzVzDhaF9yjqw.br.js → 200 (?ms, 824B)
[2026-07-03T10:13:33.743Z] GET https://www.bing.com/images/sbi?mmasync=1&ig=86FE16E7318B43A3A0C69753542E7DEF&iid=.5094&ptn=Web&ep=0&iconpl=1&ajaxreq=1 → 200 (45ms, 70012B)
[2026-07-03T10:13:33.743Z] GET https://r.bing.com/rp/Ass0FROa2e9YKJimHNSYJXacvKI.br.js → 200 (?ms, 438B)
[2026-07-03T10:13:33.743Z] GET https://r.bing.com/rp/uYfKaCEKoUJO8QF1Vlmton1QU_Y.br.js → 200 (?ms, 5505B)
[2026-07-03T10:13:33.743Z] GET https://www.bing.com/instantsearch/getquerylist?query=%22reward%20hacking%20in%20self-i → 200 (47ms, 2B)
[2026-07-03T10:13:33.743Z] GET https://r.bing.com/rp/lkM7-j-6lj2mHueJugMSD2pY8kM.br.js → 200 (3ms, 401B)
[2026-07-03T10:13:33.746Z] GET https://r.bing.com/rp/Gyuq2bqitqDJM0BeAkbKXGlQXNw.br.js → 200 (?ms, 1274B)
[2026-07-03T10:13:33.746Z] GET https://r.bing.com/rp/n21aGRCN5EKHB3qObygw029dyNU.br.js → 200 (?ms, 1589B)
[2026-07-03T10:13:33.746Z] GET https://r.bing.com/rp/hSC2A2u1nPLBLKtx9YeXrNrijSw.br.js → 200 (?ms, 703B)
[2026-07-03T10:13:33.746Z] GET https://r.bing.com/rp/psgXZvzYJMEW2ydikIk493Va1d4.br.js → 200 (1ms, 1060B)
[2026-07-03T10:13:33.747Z] POST https://www.bing.com/rewardsapp/ncheader?ver=70321145&IID=SERP.5052&IG=86FE16E7318B43A3A0C69753542E7DEF&ajaxreq=1 → 200 (50ms, 1678B)
[2026-07-03T10:13:33.747Z] GET https://r.bing.com/rs/6r/wg/nj/nt6a1ZR520utsLoZmSYgwxdOPgI.js?or=w → 200 (?ms, 606B)
[2026-07-03T10:13:33.747Z] GET https://r.bing.com/rp/5L3iD467J3iJWEPwIjxlK0MMDpY.br.js → 200 (?ms, 1725B)
[2026-07-03T10:13:33.748Z] GET https://r.bing.com/rp/9Z2GyyGvsKSVNrmOMrTfcv8z_yQ.br.js → 200 (?ms, 34738B)
[2026-07-03T10:13:33.748Z] GET https://r.bing.com/rp/K_V1CARn2Q2lTs5njJKUvUkHyi4.br.js → 200 (?ms, 242B)
[2026-07-03T10:13:33.748Z] POST https://www.bing.com/rewardsapp/reportActivity?IG=86FE16E7318B43A3A0C69753542E7DEF&IID=SERP.5062&q=%22Reward+Hacking+in+Self-Improving+Code+Agents%22&rdr=1&rdrig=D2A9DDF0F8B649E1800971D83FC18CAD&ajaxreq=1 → 200 (93ms, 2728B)
[2026-07-03T10:13:33.748Z] GET https://r.bing.com/rp/3eHIthF6R2e1ZRdN3zxkF_nk-6w.br.js → 200 (1ms, 2663B)
[2026-07-03T10:13:33.749Z] GET https://r.bing.com/rp/GSNeCa5XvtoP6jz0k5V172vRaQ8.br.js → 200 (?ms, 229B)
[2026-07-03T10:13:33.753Z] GET https://r.bing.com/rp/0J47_h3CrL7lOTh2hkBM0lYDGbQ.br.css → 200 (1ms, 28092B)
[2026-07-03T10:13:33.753Z] POST https://www.bing.com/web/xlsc.aspx?dl=1&f=8 → 204 (37ms, ?B)
[2026-07-03T10:13:33.753Z] GET https://r.bing.com/rp/Rmlva33Lc94LFS7S3bqbs5OkPUg.br.js → 200 (83ms, 109122B)
[2026-07-03T10:13:33.753Z] GET https://r.bing.com/rp/F9ya6E3sghxzDhnC7u30wctxmxI.br.js → 200 (81ms, 14140B)
[2026-07-03T10:13:33.754Z] GET https://r.bing.com/rp/sP3_5NdWuKDEyanxUN44BAoM0E0.br.js → 200 (81ms, 97278B)
[2026-07-03T10:13:33.754Z] GET https://www.bing.com/fd/auth/signin/v2?action=interactive&isSilent=true → 302 (40ms, ?B)
[2026-07-03T10:13:33.784Z] GET https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/cmg/1 → 200 (18ms, 86B)
[2026-07-03T10:13:33.788Z] GET https://r.bing.com/rp/fdVZU4ttbw8NDRm6H3I5BW3_vCo.svg → 200 (?ms, 671B)
[2026-07-03T10:13:33.788Z] GET https://r.bing.com/rp/4L4QdyjTv0HYE2Ig2ol9eYoqxg8.svg → 200 (1ms, 1101B)
[2026-07-03T10:13:33.789Z] GET https://r.bing.com/rp/UusW4P7f5q9mXctgEuZhyIziufA.svg → 200 (?ms, 544B)
[2026-07-03T10:13:33.789Z] GET https://r.bing.com/rp/4A9D07RlW6M7gPmPQQydX3khDJc.svg → 200 (?ms, 738B)
[2026-07-03T10:13:33.789Z] GET https://r.bing.com/rp/lwgCOY8rCo0Ub0btSshwRlT9HWI.br.js → 200 (?ms, 429B)
[2026-07-03T10:13:33.789Z] GET https://r.bing.com/rp/ulJ3ckR0YcGpvIX6xhO4prJhEQQ.br.js → 200 (?ms, 371B)
[2026-07-03T10:13:33.790Z] GET blob:https://challenges.cloudflare.com/704dd781-6fae-448f-aeca-abc9c9de5ac4 → pending (?ms, ?B)
[2026-07-03T10:13:33.794Z] GET https://login.microsoftonline.com/consumers/oauth2/v2.0/authorize?client_id=077c9b95-2f57-4442-8872-134fcc08fcb3&redirect_uri=https%3A%2F%2Fwww.bing.com%2Fidentity%2Fidtokenv2&response_type=code&prompt=none&scope=openid%20profile%20email%20offline_access&code_challenge=9UU1HtQy5Zhlx3cczK9k6T0QHmuKdY2sTeoDZFDEC1g&code_challenge_method=S256&response_mode=form_post&nonce=639186704137844549.ZTMxYTJiZDYtZjU0OC00ZGY4LTk2OTQtMDY4MjBmZmM1ZjhiZWE2MTBiZDItY2Q0Ni00MzYwLWI4MDItMmVjNGMxMjg0Zjk5&client_info=1&x-client-brkrver=IDWeb.4.1.1.0&siwa=1&siwg=1&state=CfDJ8A8rLfEh4ZdMhJ19YNJ4FtTSKXW3FHGeADTml2fitl1kmbS3iSf3nF_eNEgWPSSBmrGpeO9Y-5Kdje4Ged2kJIby6vfwTASjXTKkXWxw37S2NzA0PfRKxvZ6IaNxnQH1GEvXm9VFeNOjyOFhjelcvDj97wCCj-7DwrvijMSe_LcpguY0pmWxI63tKun_3sE0YojNhpbrlKkaKC44H7hkXF4wn1ePoysJFVb1SIprzGaNTCM9Kkhv_FNo-2DdZV4H88l_L3m8XK2Q3Um2lQF2VR9qaIf593H_SpWmS4jYfaPwOzkS4zyFE5cEZNO0ehgsN1iwLxHubpBhnZsvnMJe9k_-MFFxw6GaGqSxt0zeO8BWBXeH1-dPDelv8LJ-hHf16s8KpCACkUGNHXuaZ9d15dvINtY0jO_6pLGwjjKxeM3rxC92x2ZyWuP5lOAGgZ5vJA&x-client-SKU=ID_NET10_0&x-client-ver=8.15.0.0 → 302 (76ms, ?B)
[2026-07-03T10:13:33.797Z] GET https://r.bing.com/rs/4s/3T/cir3,cc,nc/inKqjZb7BBrOYwHLzCiWzAwJAZs.css?or=w → 200 (78ms, 821B)
[2026-07-03T10:13:33.797Z] GET https://r.bing.com/rs/4s/44/cc,nc/SfJ6raSq1fhuhhfFXPVdwEdJvkY.css?or=w → 200 (79ms, 589B)
[2026-07-03T10:13:33.797Z] GET https://r.bing.com/rs/4s/3e/cc,nc/RxnQtSv3YDXTp2Pi1BT-ojVQhss.css?or=w → 200 (79ms, 710B)
[2026-07-03T10:13:33.797Z] GET https://r.bing.com/rs/4s/3W/cir3,cc,nc/eyf7iYpkU1E7D0Itcc4XVcbdbLc.css?or=w → 200 (79ms, 518B)
[2026-07-03T10:13:33.797Z] GET https://r.bing.com/rp/MFCea3lBZtF5AAN0Slj6qpivo78.br.js → 200 (?ms, 10438B)
